species,mean_early_raw_abundance,mean_advanced_raw_abundance,direction,mannwhitney_u,p_value,fdr,minus_log10_fdr,rank
GGB45432 SGB63101,0.004727642276422765,0.002698804071246819,early_high,,,1.0,-0.0,569
GGB45491 SGB63163,0.0022812601626016264,0.0027807124681933845,advanced_high,,,1.0,-0.0,570
GGB6613 SGB9347,0.06197959349593496,0.0797244020356234,advanced_high,,,1.0,-0.0,571
Clostridiales bacterium NSJ 40,0.0008630487804878049,0.001968854961832061,advanced_high,,,1.0,-0.0,572
Sutterella SGB9281,0.08777223577235774,0.08617603053435116,early_high,,,1.0,-0.0,573
Enorma SGB14753,0.0010791869918699187,0.004977888040712469,advanced_high,,,1.0,-0.0,574
Lachnospiraceae bacterium NSJ 29,0.006363455284552845,0.006541628498727734,advanced_high,,,1.0,-0.0,575
Holdemania sp Marseille P2844,0.0024599999999999995,0.005724452926208651,advanced_high,,,1.0,-0.0,576
Actinomyces oris,0.0024315447154471545,0.0007783460559796437,early_high,,,1.0,-0.0,577
GGB3034 SGB4030,0.0033759756097560974,0.004519007633587787,advanced_high,,,1.0,-0.0,578
GGB3892 SGB5290,0.0018792376681614352,0.002306540880503145,advanced_high,,,1.0,-0.0,579
Clostridia unclassified SGB14844,0.012247478632478631,0.033745489614243326,advanced_high,,,1.0,-0.0,580
Christensenella massiliensis,0.0009548373983739838,0.002003409669211196,advanced_high,,,1.0,-0.0,581
GGB6010 SGB8637,1.2105263157894737e-05,0.005567307692307692,advanced_high,,,1.0,-0.0,582
Oscillospiraceae bacterium NSJ 64,0.0008863414634146342,0.0015984223918575065,advanced_high,,,1.0,-0.0,583
GGB4769 SGB6602,0.0017470292887029287,0.008425308988764046,advanced_high,,,1.0,-0.0,584
Latilactobacillus sakei,7.327354260089686e-05,0.0005876100628930817,advanced_high,,,1.0,-0.0,585
GGB6612 SGB9346,0.05377052845528456,0.1839105089058524,advanced_high,,,1.0,-0.0,586
Oscillibacter sp NSJ 62,0.00027150406504065043,0.00040307888040712466,advanced_high,,,1.0,-0.0,587
GGB9818 SGB15459,0.004161910569105691,0.005999770992366412,advanced_high,,,1.0,-0.0,588
Streptococcus mutans,0.004459837398373984,0.013436335877862592,advanced_high,,,1.0,-0.0,589
Clostridia bacterium UC5 1 1E11,0.013225121951219512,0.020790190839694654,advanced_high,,,1.0,-0.0,590
Catenibacillus scindens,0.0011429268292682928,0.0010960305343511452,early_high,,,1.0,-0.0,591
Streptococcus constellatus,0.0037388617886178863,0.006340483460559797,advanced_high,,,1.0,-0.0,592
Candidatus Neoruminococcus faecicola,0.0004604932735426009,0.0005161006289308176,advanced_high,,,1.0,-0.0,593
Lacticaseibacillus paracasei,0.0048220325203252035,0.002883104325699746,early_high,,,1.0,-0.0,594
Anaerotruncus massiliensis,0.01459971544715447,0.036946386768447845,advanced_high,,,1.0,-0.0,595
Clostridia unclassified SGB6302,0.0031128508771929822,0.003064558404558405,early_high,,,1.0,-0.0,596
Pseudoflavonifractor capillosus,0.0017952439024390245,0.0017190076335877862,early_high,,,1.0,-0.0,597
Enterocloster lavalensis,0.013345487804878048,0.014860788804071249,advanced_high,,,1.0,-0.0,598
Mediterraneibacter massiliensis,0.001979959349593496,0.001423765903307888,early_high,,,1.0,-0.0,599
Olsenella sp oral taxon 807,0.00026418699186991874,0.00045933842239185755,advanced_high,,,1.0,-0.0,600
GGB9619 SGB15067,0.016045650406504065,0.015363282442748092,early_high,,,1.0,-0.0,601
Candidatus Allobutyricicoccus pentlandensis,0.0015659192825112109,0.0020661635220125788,advanced_high,,,1.0,-0.0,602
GGB9610 SGB15045,0.0015224796747967482,0.005153969465648855,advanced_high,,,1.0,-0.0,603
Olsenella phocaeensis,7.601626016260162e-05,0.0007106361323155216,advanced_high,,,1.0,-0.0,604
Massilimaliae massiliensis,0.0008169512195121951,0.0008884223918575064,advanced_high,,,1.0,-0.0,605
Actinomyces SGB17154,0.011316788617886177,0.00244323155216285,early_high,,,1.0,-0.0,606
Actinomyces naeslundii,0.0006746341463414634,7.012722646310433e-05,early_high,,,1.0,-0.0,607
GGB58158 SGB79798,0.0020141056910569105,0.0025321628498727734,advanced_high,,,1.0,-0.0,608
Candidatus Aristotella avistercoris,0.00040313901345291484,0.0006440880503144654,advanced_high,,,1.0,-0.0,609
Clostridiales bacterium Choco116,0.020034268292682927,0.03023346055979644,advanced_high,,,1.0,-0.0,610
Candidatus Pararuminococcus gallinarum,0.003437235772357723,0.006482213740458015,advanced_high,,,1.0,-0.0,611
GGB6606 SGB9340,0.06447467479674798,0.20498885496183206,advanced_high,,,1.0,-0.0,612
GGB9574 SGB14987,0.0009641056910569105,0.001832493638676845,advanced_high,,,1.0,-0.0,613
Raoultibacter massiliensis,0.0019707317073170733,0.0014097709923664122,early_high,,,1.0,-0.0,614
Candidatus Metaruminococcus caecorum,0.0014256910569105693,0.0012367938931297708,early_high,,,1.0,-0.0,615
Massilimaliae timonensis,0.002076463414634146,0.002559033078880407,advanced_high,,,1.0,-0.0,616
Bittarella massiliensis,0.0038546341463414633,0.0033051908396946566,early_high,,,1.0,-0.0,617
Lachnoclostridium sp An131,0.0012180894308943088,0.003646208651399491,advanced_high,,,1.0,-0.0,618
Corynebacterium durum,0.0007719918699186991,0.00022829516539440203,early_high,,,1.0,-0.0,619
Gordonibacter pamelaeae,0.0077026829268292685,0.007856284987277353,advanced_high,,,1.0,-0.0,620
Alloscardovia omnicolens,0.005012276422764227,0.0007568956743002546,early_high,,,1.0,-0.0,621
Actinomyces dentalis,0.00038772357723577234,0.00026625954198473284,early_high,,,1.0,-0.0,622
Actinomyces johnsonii,0.00015231707317073172,3.450381679389314e-05,early_high,,,1.0,-0.0,623
Harryflintia acetispora,0.0013263008130081303,0.0027024936386768447,advanced_high,,,1.0,-0.0,624
Lactonifactor sp BIOML A6,0.0015857317073170731,0.0022076335877862594,advanced_high,,,1.0,-0.0,625
Blautia hydrogenotrophica,0.010539105691056911,0.007936997455470739,early_high,,,1.0,-0.0,626
Clostridia bacterium 12CBH8,0.002636382113821138,0.0021682442748091604,early_high,,,1.0,-0.0,627
GGB2980 SGB3962,0.00492630081300813,0.009369770992366412,advanced_high,,,1.0,-0.0,628
Marvinbryantia SGB4691,5.5246636771300456e-05,0.004838647798742138,advanced_high,,,1.0,-0.0,629
Anaerotruncus rubiinfantis,0.0017578455284552844,0.0037069465648854965,advanced_high,,,1.0,-0.0,630
Clostridiales bacterium BX7,0.0002369512195121951,0.0003663104325699746,advanced_high,,,1.0,-0.0,631
GGB3385 SGB4471,0.0005783739837398375,0.00036854961832061067,early_high,,,1.0,-0.0,632
Porphyromonas bennonis,2.0526315789473685e-05,0.0002382,advanced_high,,,1.0,-0.0,633
Clostridiales bacterium UBA1390,0.004274634146341463,0.003476513994910942,early_high,,,1.0,-0.0,634
Flavonifractor sp An100,0.0002743495934959349,0.0004077862595419848,advanced_high,,,1.0,-0.0,635
Intestinibacillus massiliensis,0.00018475609756097563,0.00012755725190839696,early_high,,,1.0,-0.0,636
Streptococcus sinensis,0.00042711382113821137,0.00030931297709923665,early_high,,,1.0,-0.0,637
Gemella sanguinis,0.008331544715447154,0.0043169465648854955,early_high,,,1.0,-0.0,638
Actinomyces massiliensis,0.00016678861788617887,3.4605597964376594e-05,early_high,,,1.0,-0.0,639
Lachnospiraceae bacterium NSJ 38,3.345291479820628e-05,5.6729559748427674e-05,advanced_high,,,1.0,-0.0,640
Lancefieldella rimae,0.000996747967479675,0.0019503562340966922,advanced_high,,,1.0,-0.0,641
Fenollaria massiliensis,5.0609756097560974e-05,0.00015022900763358781,advanced_high,,,1.0,-0.0,642
Clostridium sp Marseille P3244,0.0010138211382113823,0.00295882951653944,advanced_high,,,1.0,-0.0,643
Massilioclostridium coli,0.005210447154471545,0.004782900763358779,early_high,,,1.0,-0.0,644
GGB51959 SGB72479,0.001964308943089431,0.0015776590330788805,early_high,,,1.0,-0.0,645
Candidatus Alloruminococcus vanvlietii,0.0002883333333333333,0.00032203562340966924,advanced_high,,,1.0,-0.0,646
GGB4456 SGB6141,0.009887357723577236,0.004728269720101781,early_high,,,1.0,-0.0,647
Olsenella uli,0.0003541869918699187,0.0006077608142493638,advanced_high,,,1.0,-0.0,648
Actinomyces israelii,2.254385964912281e-05,2.2250712250712252e-05,early_high,,,1.0,-0.0,649
Clostridiaceae bacterium NSJ 33,0.00012178861788617885,0.0002798727735368957,advanced_high,,,1.0,-0.0,650
GGB9694 SGB15203,0.040141097560975614,0.041747430025445294,advanced_high,,,1.0,-0.0,651
Anaerofustis stercorihominis,0.001848739837398374,0.0011267684478371502,early_high,,,1.0,-0.0,652
Eubacterium saphenum,0.0008271544715447155,0.0003278625954198473,early_high,,,1.0,-0.0,653
Lachnoclostridium sp An138,0.0023865447154471546,0.004993994910941476,advanced_high,,,1.0,-0.0,654
Christensenellaceae bacterium NSJ 53,0.00010044715447154471,0.0001653944020356234,advanced_high,,,1.0,-0.0,655
Anaerofilum sp BX8,0.0003423577235772358,0.0007014503816793894,advanced_high,,,1.0,-0.0,656
Eubacterium nodatum,0.0004848373983739838,0.00020432569974554706,early_high,,,1.0,-0.0,657
GGB1456 SGB2019,0.00010882113821138211,0.0003023409669211196,advanced_high,,,1.0,-0.0,658
Lacticaseibacillus rhamnosus,0.005371341463414635,0.004441628498727736,early_high,,,1.0,-0.0,659
Schaalia cardiffensis,0.0008219105691056911,0.0016394910941475826,advanced_high,,,1.0,-0.0,660
Peptidiphaga gingivicola,0.00014276422764227643,4.663742690058479e-05,early_high,,,1.0,-0.0,661
Corynebacterium matruchotii,6.4e-05,4.5454545454545455e-06,early_high,,,1.0,-0.0,662
Candidatus Alloscillospira gallinarum,0.0002396341463414634,0.0002863613231552163,advanced_high,,,1.0,-0.0,663
Clostridium ventriculi,0.00010593406593406593,0.0009398564593301436,advanced_high,,,1.0,-0.0,664
Lactobacillus johnsonii,0.0002817488789237668,0.00028305031446540876,advanced_high,,,1.0,-0.0,665
GGB9581 SGB79823,0.0035536991869918695,0.0018283969465648854,early_high,,,1.0,-0.0,666
Enterococcus avium,0.009922510460251045,0.0031187567567567565,early_high,,,1.0,-0.0,667
Lactonifactor longoviformis,0.00012546341463414633,0.00025022900763358775,advanced_high,,,1.0,-0.0,668
Anaerostipes caccae,0.015704024390243904,0.011881475826972009,early_high,,,1.0,-0.0,669
Pediococcus acidilactici,0.001292280701754386,9.495726495726496e-05,early_high,,,1.0,-0.0,670
Enterococcus dispar,0.005641711229946523,3.2366863905325445e-05,early_high,,,1.0,-0.0,671
Campylobacter concisus,0.005236910569105691,0.002269618320610687,early_high,,,1.0,-0.0,672
Enterococcus durans,0.0030667346938775507,0.00892356890459364,advanced_high,,,1.0,-0.0,673
Fusobacterium pseudoperiodonticum,0.010177154471544715,0.012139618320610685,advanced_high,,,1.0,-0.0,674
Pseudoramibacter alactolyticus,7.276422764227643e-06,0.0002497076023391813,advanced_high,,,1.0,-0.0,675
Eubacterium sp AF22 8LB,0.006421056910569105,0.042800127226463106,advanced_high,,,1.0,-0.0,676
Duodenibacillus massiliensis,0.006668796296296296,0.015751494661921706,advanced_high,,,1.0,-0.0,677
GGB1246 SGB1667,0.04050535714285714,0.001450691823899371,early_high,,,1.0,-0.0,678
Methanomassiliicoccaceae unclassified SGB380,0.0002250438596491228,0.0064144213649851645,advanced_high,,,1.0,-0.0,679
Prevotella copri clade C,0.7564359143968871,0.8896746537396122,advanced_high,,,1.0,-0.0,680
GGB9379 SGB14372,1.6176470588235295e-06,0.0035239766081871346,advanced_high,,,1.0,-0.0,681
Clostridium disporicum,0.07566418699186993,0.023805597964376587,early_high,,,1.0,-0.0,682
GGB18384 SGB72500,0.0014578536585365853,0.0018617938931297711,advanced_high,,,1.0,-0.0,683
GGB3478 SGB4643,0.019255355648535567,0.009804129213483146,early_high,,,1.0,-0.0,684
Klebsiella aerogenes,0.032868493723849375,0.10516440540540538,advanced_high,,,1.0,-0.0,685
Coriobacteriales unclassified SGB72475,0.001046829268292683,0.001446208651399491,advanced_high,,,1.0,-0.0,686
GGB3118 SGB4130,0.00154525641025641,0.004344272997032641,advanced_high,,,1.0,-0.0,687
GGB6132 SGB8779,0.0015575732217573222,0.007433511235955056,advanced_high,,,1.0,-0.0,688
Hafnia paralvei,0.0012469105691056911,0.0004889821882951654,early_high,,,1.0,-0.0,689
Lachnospiraceae unclassified SGB4924,0.006224615384615385,0.006259146341463414,advanced_high,,,1.0,-0.0,690
Holdemania filiformis,0.020129268292682925,0.026222519083969466,advanced_high,,,1.0,-0.0,691
GGB9787 SGB15410,0.0038289837398373986,0.0041997709923664115,advanced_high,,,1.0,-0.0,692
Candidatus Heteroscilispira lomanii,0.00012869955156950672,0.00024773584905660374,advanced_high,,,1.0,-0.0,693
Candidatus Heritagella intestinalis,0.00038780269058295966,0.001090251572327044,advanced_high,,,1.0,-0.0,694
Kytococcus sedentarius,0.0004005284552845528,0.0002296946564885496,early_high,,,1.0,-0.0,695
Leuconostoc pseudomesenteroides,0.000748061224489796,0.00021999999999999998,early_high,,,1.0,-0.0,696
Leuconostoc lactis,0.00046898373983739845,0.001616412213740458,advanced_high,,,1.0,-0.0,697
Candidatus Schneewindia gallinarum,0.00211760162601626,0.003230458015267176,advanced_high,,,1.0,-0.0,698
Leuconostoc carnosum,4.84959349593496e-05,7.916030534351144e-05,advanced_high,,,1.0,-0.0,699
Candidatus Nanogingivalis gingivitcus,3.004761904761905e-05,0.0001349830508474576,advanced_high,,,1.0,-0.0,700
Clostridium celatum,0.0018847560975609756,0.0009995419847328244,early_high,,,1.0,-0.0,701
GGB33432 SGB47280,0.009443048780487804,0.0034303816793893127,early_high,,,1.0,-0.0,702
Enterococcus casseliflavus,0.0016512451361867706,0.000443185595567867,early_high,,,1.0,-0.0,703
Anaeromassilibacillus sp An250,0.010232032520325203,0.0179547582697201,advanced_high,,,1.0,-0.0,704
Selenomonas noxia,0.000120995670995671,9.845394736842104e-05,early_high,,,1.0,-0.0,705
Oscillibacter sp PC13,0.0003854471544715447,0.000423206106870229,advanced_high,,,1.0,-0.0,706
Propionibacterium acidifaciens,0.000495609756097561,0.00027173027989821884,early_high,,,1.0,-0.0,707
Aggregatibacter aphrophilus,0.0004395528455284553,0.0009338888888888887,advanced_high,,,1.0,-0.0,708
Scardovia inopinata,7.804878048780489e-06,6.745547073791348e-05,advanced_high,,,1.0,-0.0,709
Streptococcus intermedius,0.0008422764227642276,0.002425318066157761,advanced_high,,,1.0,-0.0,710
Massilimicrobiota sp An134,0.00419109756097561,0.010188702290076337,advanced_high,,,1.0,-0.0,711
GGB58233 SGB79883,0.0015125609756097562,0.0016240203562340968,advanced_high,,,1.0,-0.0,712
Dielma fastidiosa,0.007866910569105691,0.00471175572519084,early_high,,,1.0,-0.0,713
GGB12785 SGB19823,0.0013829268292682927,0.0008687277353689568,early_high,,,1.0,-0.0,714
Lelliottia amnigena,4.2735042735042736e-07,4.409495548961424e-05,advanced_high,,,1.0,-0.0,715
Candidatus Allochristensenella caecavium,0.0015103658536585365,0.0018827735368956743,advanced_high,,,1.0,-0.0,716
Leuconostoc citreum,9.649122807017545e-06,0.00014666666666666666,advanced_high,,,1.0,-0.0,717
Actinomyces sp oral taxon 448,0.00043052845528455285,0.00019076335877862597,early_high,,,1.0,-0.0,718
Lactiplantibacillus plantarum,3.4308943089430894e-05,0.0019471755725190838,advanced_high,,,1.0,-0.0,719
Peptoniphilus coxii,1.0952380952380953e-05,5.084507042253521e-05,advanced_high,,,1.0,-0.0,720
Bacteroides ndongoniae,0.05781600896860987,0.009741835205992509,early_high,,,1.0,-0.0,721
GGB9694 SGB15204,0.0013211382113821135,0.0430444020356234,advanced_high,,,1.0,-0.0,722
GGB9176 SGB14114,0.01941349593495935,0.06428521628498726,advanced_high,,,1.0,-0.0,723
Alistipes dispar,0.035888617886178864,0.09056468193384225,advanced_high,,,1.0,-0.0,724
Pseudoflavonifractor SGB15156,0.010139471544715447,0.01770587786259542,advanced_high,,,1.0,-0.0,725
GGB4739 SGB6564,0.005524682926829268,0.013864503816793895,advanced_high,,,1.0,-0.0,726
GGB6601 SGB9333,0.03981695067264574,0.037913301886792455,early_high,,,1.0,-0.0,727
Lentisphaeria unclassified SGB9198,0.000293739837398374,0.0011908396946564885,advanced_high,,,1.0,-0.0,728
Parasutterella SGB9260,0.05177276422764228,0.08978269720101781,advanced_high,,,1.0,-0.0,729
GGB9623 SGB15076,0.007921178861788619,0.014789643765903306,advanced_high,,,1.0,-0.0,730
GGB9551 SGB14958,0.0019741255605381165,0.004897735849056604,advanced_high,,,1.0,-0.0,731
Bacilli unclassified SGB6502,0.023853290598290597,0.00897240356083086,early_high,,,1.0,-0.0,732
GGB3123 SGB4135,0.0009117488789237669,0.002480691823899371,advanced_high,,,1.0,-0.0,733
Flavonifractor sp An10,0.003173811659192825,0.008479937106918238,advanced_high,,,1.0,-0.0,734
GGB9694 SGB15207,0.0003485201793721973,0.0033763522012578615,advanced_high,,,1.0,-0.0,735
GGB9348 SGB14315,0.0024217488789237663,0.003769842767295597,advanced_high,,,1.0,-0.0,736
Coprobacillus cateniformis,0.010731463414634145,0.028474351145038167,advanced_high,,,1.0,-0.0,737
GGB9668 SGB15165,0.0003208292682926829,0.0019950763358778626,advanced_high,,,1.0,-0.0,738
Collinsella SGB14754,0.0006529674796747967,0.003957480916030535,advanced_high,,,1.0,-0.0,739
Candidatus Neoclostridium roslinense,0.0004377073170731707,0.0024077480916030536,advanced_high,,,1.0,-0.0,740
Candidatus Metalachnospira gallinarum,0.002755919282511211,0.003413522012578617,advanced_high,,,1.0,-0.0,741
Clostridia unclassified SGB66170,0.0028947967479674794,0.007749923664122138,advanced_high,,,1.0,-0.0,742
Clostridia unclassified SGB15402,0.0034000406504065034,0.00917323155216285,advanced_high,,,1.0,-0.0,743
Candidatus Borkfalkia ceftriaxoniphila,0.00408971544715447,0.0064163358778625956,advanced_high,,,1.0,-0.0,744
GGB52930 SGB73859,2.162280701754386e-05,0.00022720279720279718,advanced_high,,,1.0,-0.0,745
Massilistercora timonensis,0.0036270852017937214,0.013662232704402517,advanced_high,,,1.0,-0.0,746
Clostridia unclassified SGB6344,1.6829268292682925e-05,0.0006865903307888041,advanced_high,,,1.0,-0.0,747
Slackia piriformis,0.002443414634146342,0.003501068702290076,advanced_high,,,1.0,-0.0,748
Candidatus Cryptoclostridium obscurum,0.0005345121951219512,0.0029157760814249364,advanced_high,,,1.0,-0.0,749
Candidatus Howiella intestinavium,4.9910313901345294e-05,0.0002946816479400749,advanced_high,,,1.0,-0.0,750
Candidatus Heteroclostridium caecigallinarum,5.4268292682926834e-05,0.0021604071246819337,advanced_high,,,1.0,-0.0,751
GGB9494 SGB14891,0.003302439024390244,0.010608142493638678,advanced_high,,,1.0,-0.0,752
GGB3537 SGB4727,0.017099775784753364,0.013499811320754717,early_high,,,1.0,-0.0,753
Candidatus Pseudoscilispira falkowii,0.0,0.000264618320610687,advanced_high,,,1.0,-0.0,754
Enorma massiliensis,0.006723373983739837,0.013901501272264628,advanced_high,,,1.0,-0.0,755
Collinsella massiliensis,0.0003484878048780488,0.0004912213740458014,advanced_high,,,1.0,-0.0,756
GGB38987 SGB63305,0.00020632286995515692,0.0018325471698113207,advanced_high,,,1.0,-0.0,757
Phocea massiliensis,0.012758455284552847,0.01055709923664122,early_high,,,1.0,-0.0,758
GGB45495 SGB63167,0.0015567713004484307,0.005834811320754717,advanced_high,,,1.0,-0.0,759
GGB3677 SGB4990,0.0021427354260089683,0.004262955974842767,advanced_high,,,1.0,-0.0,760
GGB42389 SGB59559,0.000898739837398374,0.002420534351145038,advanced_high,,,1.0,-0.0,761
Candidatus Pseudobutyricicoccus lothianensis,0.005630487804878049,0.005877201017811704,advanced_high,,,1.0,-0.0,762
GGB9350 SGB14317,0.004900365853658537,0.038747124681933844,advanced_high,,,1.0,-0.0,763
Bacilli unclassified SGB6571,0.012628699186991868,0.04472394402035623,advanced_high,,,1.0,-0.0,764
Clostridium sp AT4,0.23079686991869922,0.21298160305343514,early_high,,,1.0,-0.0,765
Traorella massiliensis,3.516260162601626e-05,0.002101145038167939,advanced_high,,,1.0,-0.0,766
Lachnoclostridium sp An118,0.0008278455284552845,0.0018950381679389314,advanced_high,,,1.0,-0.0,767
GGB3510 SGB4687,0.0028050406504065042,0.002582671755725191,early_high,,,1.0,-0.0,768
GGB48169 SGB66172,3.4529147982062785e-06,0.00016811320754716978,advanced_high,,,1.0,-0.0,769
Pseudoflavonifractor sp AF19 9AC,0.004998252032520326,0.0018245547073791348,early_high,,,1.0,-0.0,770
Mediterraneibacter glycyrrhizinilyticus,0.04213280487804878,0.03836544529262086,early_high,,,1.0,-0.0,771
GGB45461 SGB63131,0.0,0.0001293650793650794,advanced_high,,,1.0,-0.0,772
Agathobaculum sp Marseille P7918,6.898373983739839e-05,0.0011871501272264632,advanced_high,,,1.0,-0.0,773
GGB9695 SGB15210,0.005854572649572649,0.015177151335311573,advanced_high,,,1.0,-0.0,774
GGB45537 SGB63217,0.0011552682926829268,0.0008168702290076336,early_high,,,1.0,-0.0,775
GGB9582 SGB15000,6.977578475336322e-05,0.0004178930817610063,advanced_high,,,1.0,-0.0,776
Intestinimonas timonensis,0.003135325203252033,0.0024688040712468194,early_high,,,1.0,-0.0,777
GGB3433 SGB4573,0.028220528455284555,0.019773969465648855,early_high,,,1.0,-0.0,778
GGB6561 SGB9269,0.004590087719298246,0.016731216617210682,advanced_high,,,1.0,-0.0,779
GGB8965 SGB13825,0.0008503658536585366,0.0019841475826972007,advanced_high,,,1.0,-0.0,780
Eggerthellaceae unclassified SGB14332,0.0008814634146341463,0.0006906870229007634,early_high,,,1.0,-0.0,781
Blautia caecimuris,0.1166309756097561,0.08020905852417302,early_high,,,1.0,-0.0,782
Finegoldia magna,7.296747967479674e-05,0.0004964376590330788,advanced_high,,,1.0,-0.0,783
Gordonibacter urolithinfaciens,0.003762926829268293,0.007847379134860052,advanced_high,,,1.0,-0.0,784
Levyella massiliensis,8.668161434977578e-05,4.647798742138365e-05,early_high,,,1.0,-0.0,785
Peptoniphilus harei,0.0005870731707317073,0.0032774300254452926,advanced_high,,,1.0,-0.0,786
Pseudoflavonifractor sp Marseille P3106,2.613821138211382e-05,0.0007200763358778627,advanced_high,,,1.0,-0.0,787
Prevotella disiens,9.861788617886179e-05,0.0010255216284987278,advanced_high,,,1.0,-0.0,788
GGB55957 SGB77276,0.003381138211382114,0.0020623155216284985,early_high,,,1.0,-0.0,789
Lawsonella clevelandensis,0.00014597402597402599,0.000757467105263158,advanced_high,,,1.0,-0.0,790
Neobittarella massiliensis,0.0011774390243902437,0.001243765903307888,advanced_high,,,1.0,-0.0,791
Porphyromonas somerae,0.0018782926829268292,0.041233715012722646,advanced_high,,,1.0,-0.0,792
Coprococcus SGB5116,0.004029816513761468,0.00016221854304635764,early_high,,,1.0,-0.0,793
Coprococcus sp AF21 14LB,5.605691056910569e-05,0.0010667430025445292,advanced_high,,,1.0,-0.0,794
GGB32463 SGB47515,0.024501666666666665,0.016111908396946564,early_high,,,1.0,-0.0,795
Clostridia unclassified SGB6369,0.006808008130081302,0.002860966921119593,early_high,,,1.0,-0.0,796
Parolsenella catena,0.011344102564102563,0.004025637982195845,early_high,,,1.0,-0.0,797
Anaerotignum lactatifermentans,0.05868308943089431,0.0748893893129771,advanced_high,,,1.0,-0.0,798
Propionibacterium freudenreichii,0.0036038596491228068,0.0021081578947368426,early_high,,,1.0,-0.0,799
GGB9580 SGB14998,0.004076188340807175,0.0004461320754716981,early_high,,,1.0,-0.0,800
GGB9620 SGB15068,0.0011700406504065043,0.009332849872773536,advanced_high,,,1.0,-0.0,801
Candidatus Avimonas narfia,0.002818455284552846,0.006023435114503817,advanced_high,,,1.0,-0.0,802
Fournierella massiliensis,0.002110284552845529,0.00486381679389313,advanced_high,,,1.0,-0.0,803
Clostridiales unclassified SGB15148,0.014668861788617888,0.009578801169590643,early_high,,,1.0,-0.0,804
Raoultella ornithinolytica,0.18194853658536583,0.04123740458015267,early_high,,,1.0,-0.0,805
Prevotella marseillensis,0.16491829268292682,0.20204778625954198,advanced_high,,,1.0,-0.0,806
Lachnoclostridium sp An14,0.0003503414634146342,0.004745305343511451,advanced_high,,,1.0,-0.0,807
Leuconostoc mesenteroides,0.0005915447154471544,0.001058676844783715,advanced_high,,,1.0,-0.0,808
Aggregatibacter segnis,0.003220487804878049,0.0019102035623409668,early_high,,,1.0,-0.0,809
Prevotella hominis,0.11971513618677043,0.2741364819944599,advanced_high,,,1.0,-0.0,810
Prevotella lascolaii,0.017058821138211385,0.028071857506361323,advanced_high,,,1.0,-0.0,811
Sutterella sp AM11 39,0.05988284552845528,0.08080394402035623,advanced_high,,,1.0,-0.0,812
GGB3632 SGB4921,0.010887682926829269,0.026404096692111956,advanced_high,,,1.0,-0.0,813
GGB9623 SGB15075,0.0017719512195121952,0.0023668193384223917,advanced_high,,,1.0,-0.0,814
GGB3185 SGB4208,0.0,0.001514033898305085,advanced_high,,,1.0,-0.0,815
Clostridiales Family XIII bacterium RF 744 FAT WT 3,0.001914979079497908,0.002498651685393259,advanced_high,,,1.0,-0.0,816
Methanosphaera stadtmanae,0.0027804065040650406,0.0010791857506361323,early_high,,,1.0,-0.0,817
GGB4751 SGB6580,0.006354705882352941,0.004437750000000001,early_high,,,1.0,-0.0,818
GGB1689 SGB2321,0.0030884552845528456,0.011665139949109414,advanced_high,,,1.0,-0.0,819
Clostridia unclassified SGB13972,0.01244389121338912,0.06333179775280899,advanced_high,,,1.0,-0.0,820
GGB9288 SGB14243,0.005466569037656904,0.008386488764044945,advanced_high,,,1.0,-0.0,821
GGB4671 SGB6460,0.001634351851851852,0.012263186440677965,advanced_high,,,1.0,-0.0,822
GGB9284 SGB14237,0.004337798165137615,0.017450637450199202,advanced_high,,,1.0,-0.0,823
Erysipelatoclostridium sp An15,0.004509372197309417,0.00017475655430711614,early_high,,,1.0,-0.0,824
GGB51960 SGB72480,0.0010332926829268293,0.0011177608142493639,advanced_high,,,1.0,-0.0,825
GGB9621 SGB15072,0.0018600813008130082,0.006752264631043257,advanced_high,,,1.0,-0.0,826
Faecalitalea cylindroides,0.011614430894308945,0.08423307888040713,advanced_high,,,1.0,-0.0,827
Lacrimispora saccharolytica,0.012147357723577237,0.027607989821882954,advanced_high,,,1.0,-0.0,828
Lachnoclostridium phocaeense,0.003035406504065041,0.004657888040712469,advanced_high,,,1.0,-0.0,829
Sanguibacteroides justesenii,0.0017171544715447154,0.0020400763358778625,advanced_high,,,1.0,-0.0,830
GGB45599 SGB63311,3.9918699186991866e-05,0.0003900508905852417,advanced_high,,,1.0,-0.0,831
GGB35551 SGB53794,0.00020878048780487802,0.003427150127226463,advanced_high,,,1.0,-0.0,832
Muribaculum gordoncarteri,0.02176912280701755,0.000761965811965812,early_high,,,1.0,-0.0,833
Massilimicrobiota timonensis,0.0027709349593495938,0.0064405089058524176,advanced_high,,,1.0,-0.0,834
GGB9622 SGB15074,0.00013073170731707316,0.0019717557251908396,advanced_high,,,1.0,-0.0,835
Rhodobacteraceae unclassified SGB53807,0.0015433333333333334,0.0015868447837150124,advanced_high,,,1.0,-0.0,836
GGB3532 SGB4720,0.0018420179372197311,0.0046920125786163525,advanced_high,,,1.0,-0.0,837
Christensenellaceae bacterium NSJ 44,0.0006047560975609757,0.001033944020356234,advanced_high,,,1.0,-0.0,838
Angelakisella massiliensis,0.0009914634146341464,0.001484325699745547,advanced_high,,,1.0,-0.0,839
GGB9636 SGB15109,0.03951828451882846,0.009790814606741574,early_high,,,1.0,-0.0,840
Candidatus Pseudoruminococcus merdavium,0.0007118385650224214,0.0008261635220125787,advanced_high,,,1.0,-0.0,841
